concept_code,assessment_tool_name,assessment_description,published_value,response_description,decimal_places,collection_start_date,specification_version,source_row
1047091000000103,Me and My Feelings Questionnaire,Me and My Feelings Questionnaire emotional subscale score,0-20,,0,2016-04-01,4.1,1076
1047091000000103,Me and My Feelings Questionnaire,Me and My Feelings Questionnaire emotional subscale score,0-20,,0,2016-04-01,5.0,1079
1047091000000103,Me and My Feelings Questionnaire,Me and My Feelings Questionnaire emotional subscale score,0-20,,0,2016-04-01,6.0.7.1,1140
1047101000000106,Me and My Feelings Questionnaire,Me and My Feelings Questionnaire behavioural subscale score,0-12,,0,2016-04-01,4.1,1075
1047101000000106,Me and My Feelings Questionnaire,Me and My Feelings Questionnaire behavioural subscale score,0-12,,0,2016-04-01,5.0,1078
1047101000000106,Me and My Feelings Questionnaire,Me and My Feelings Questionnaire behavioural subscale score,0-12,,0,2016-04-01,6.0.7.1,1139
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,1,Not at all,0,2016-04-01,4.1,1139
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,1,Not at all,0,2016-04-01,5.0,1142
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,1,Not at all,0,2016-04-01,6.0.7.1,1284
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,2,Only a little,0,2016-04-01,4.1,1140
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,2,Only a little,0,2016-04-01,5.0,1143
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,2,Only a little,0,2016-04-01,6.0.7.1,1285
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,3,Somewhat,0,2016-04-01,4.1,1141
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,3,Somewhat,0,2016-04-01,5.0,1144
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,3,Somewhat,0,2016-04-01,6.0.7.1,1286
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,4,Quite a bit,0,2016-04-01,4.1,1142
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,4,Quite a bit,0,2016-04-01,5.0,1145
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,4,Quite a bit,0,2016-04-01,6.0.7.1,1287
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,5,Totally,0,2016-04-01,4.1,1143
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,5,Totally,0,2016-04-01,5.0,1146
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,5,Totally,0,2016-04-01,6.0.7.1,1288
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,999,Missing,0,2016-04-01,4.1,1144
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,999,Missing,0,2016-04-01,5.0,1147
1047381000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 1 score - did you feel listened to,999,Missing,0,2016-04-01,6.0.7.1,1289
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,1,Not at all,0,2016-04-01,4.1,1145
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,1,Not at all,0,2016-04-01,5.0,1148
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,1,Not at all,0,2016-04-01,6.0.7.1,1290
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,2,Only a little,0,2016-04-01,4.1,1146
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,2,Only a little,0,2016-04-01,5.0,1149
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,2,Only a little,0,2016-04-01,6.0.7.1,1291
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,3,Somewhat,0,2016-04-01,4.1,1147
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,3,Somewhat,0,2016-04-01,5.0,1150
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,3,Somewhat,0,2016-04-01,6.0.7.1,1292
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,4,Quite a bit,0,2016-04-01,4.1,1148
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,4,Quite a bit,0,2016-04-01,5.0,1151
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,4,Quite a bit,0,2016-04-01,6.0.7.1,1293
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,5,Totally,0,2016-04-01,4.1,1149
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,5,Totally,0,2016-04-01,5.0,1152
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,5,Totally,0,2016-04-01,6.0.7.1,1294
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,999,Missing,0,2016-04-01,4.1,1150
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,999,Missing,0,2016-04-01,5.0,1153
1047391000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 2 score - did you talk about what you wanted to talk about,999,Missing,0,2016-04-01,6.0.7.1,1295
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,1,Not at all,0,2016-04-01,4.1,1151
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,1,Not at all,0,2016-04-01,5.0,1154
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,1,Not at all,0,2016-04-01,6.0.7.1,1296
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,2,Only a little,0,2016-04-01,4.1,1152
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,2,Only a little,0,2016-04-01,5.0,1155
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,2,Only a little,0,2016-04-01,6.0.7.1,1297
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,3,Somewhat,0,2016-04-01,4.1,1153
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,3,Somewhat,0,2016-04-01,5.0,1156
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,3,Somewhat,0,2016-04-01,6.0.7.1,1298
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,4,Quite a bit,0,2016-04-01,4.1,1154
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,4,Quite a bit,0,2016-04-01,5.0,1157
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,4,Quite a bit,0,2016-04-01,6.0.7.1,1299
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,5,Totally,0,2016-04-01,4.1,1155
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,5,Totally,0,2016-04-01,5.0,1158
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,5,Totally,0,2016-04-01,6.0.7.1,1300
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,999,Missing,0,2016-04-01,4.1,1156
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,999,Missing,0,2016-04-01,5.0,1159
1047401000000103,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 3 score - did you understand the things said in the meeting,999,Missing,0,2016-04-01,6.0.7.1,1301
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,1,Not at all,0,2016-04-01,4.1,1157
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,1,Not at all,0,2016-04-01,5.0,1160
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,1,Not at all,0,2016-04-01,6.0.7.1,1302
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,2,Only a little,0,2016-04-01,4.1,1158
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,2,Only a little,0,2016-04-01,5.0,1161
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,2,Only a little,0,2016-04-01,6.0.7.1,1303
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,3,Somewhat,0,2016-04-01,4.1,1159
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,3,Somewhat,0,2016-04-01,5.0,1162
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,3,Somewhat,0,2016-04-01,6.0.7.1,1304
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,4,Quite a bit,0,2016-04-01,4.1,1160
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,4,Quite a bit,0,2016-04-01,5.0,1163
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,4,Quite a bit,0,2016-04-01,6.0.7.1,1305
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,5,Totally,0,2016-04-01,4.1,1161
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,5,Totally,0,2016-04-01,5.0,1164
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,5,Totally,0,2016-04-01,6.0.7.1,1306
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,999,Missing,0,2016-04-01,4.1,1162
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,999,Missing,0,2016-04-01,5.0,1165
1047411000000101,Session Feedback Questionnaire (SFQ),Session Feedback Questionnaire item 4 score - did you feel the meeting gave you ideas for what to do,999,Missing,0,2016-04-01,6.0.7.1,1307
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),0,No problem,0,2017-04-01,4.1,417
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),0,No problem,0,2017-04-01,5.0,420
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour,0,No problem,0,2017-04-01,6.0.7.1,629
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),1,Minor problem requiring no action,0,2017-04-01,4.1,418
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),1,Minor problem requiring no action,0,2017-04-01,5.0,421
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour,1,Minor problem requiring no action,0,2017-04-01,6.0.7.1,630
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),2,Mild problem but definitely present,0,2017-04-01,4.1,419
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),2,Mild problem but definitely present,0,2017-04-01,5.0,422
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour,2,Mild problem but definitely present,0,2017-04-01,6.0.7.1,631
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),3,Moderately severe problem,0,2017-04-01,4.1,420
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),3,Moderately severe problem,0,2017-04-01,5.0,423
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour,3,Moderately severe problem,0,2017-04-01,6.0.7.1,632
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),4,Severe to very severe problem,0,2017-04-01,4.1,421
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),4,Severe to very severe problem,0,2017-04-01,5.0,424
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour,4,Severe to very severe problem,0,2017-04-01,6.0.7.1,633
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),9,Unknown,0,2017-04-01,4.1,422
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour (observable entity),9,Unknown,0,2017-04-01,5.0,425
1052961000000108,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 1 score - active disturbance of social behaviour,9,Unknown,0,2017-04-01,6.0.7.1,634
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),0,No problem,0,2017-04-01,4.1,423
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),0,No problem,0,2017-04-01,5.0,426
1052971000000101,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 2 score - self directed injury,0,No problem,0,2017-04-01,6.0.7.1,653
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),1,Minor problem requiring no action,0,2017-04-01,4.1,424
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),1,Minor problem requiring no action,0,2017-04-01,5.0,427
1052971000000101,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 2 score - self directed injury,1,Minor problem requiring no action,0,2017-04-01,6.0.7.1,654
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),2,Mild problem but definitely present,0,2017-04-01,4.1,425
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),2,Mild problem but definitely present,0,2017-04-01,5.0,428
1052971000000101,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 2 score - self directed injury,2,Mild problem but definitely present,0,2017-04-01,6.0.7.1,655
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),3,Moderately severe problem,0,2017-04-01,4.1,426
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),3,Moderately severe problem,0,2017-04-01,5.0,429
1052971000000101,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 2 score - self directed injury,3,Moderately severe problem,0,2017-04-01,6.0.7.1,656
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),4,Severe to very severe problem,0,2017-04-01,4.1,427
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),4,Severe to very severe problem,0,2017-04-01,5.0,430
1052971000000101,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 2 score - self directed injury,4,Severe to very severe problem,0,2017-04-01,6.0.7.1,657
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),9,Unknown,0,2017-04-01,4.1,428
1052971000000101,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 2 score - self directed injury (observable entity),9,Unknown,0,2017-04-01,5.0,431
1052971000000101,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 2 score - self directed injury,9,Unknown,0,2017-04-01,6.0.7.1,658
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),0,No problem,0,2017-04-01,4.1,429
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),0,No problem,0,2017-04-01,5.0,432
1052981000000104,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 3 score - problem drinking or drug use,0,No problem,0,2017-04-01,6.0.7.1,659
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),1,Minor problem requiring no action,0,2017-04-01,4.1,430
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),1,Minor problem requiring no action,0,2017-04-01,5.0,433
1052981000000104,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 3 score - problem drinking or drug use,1,Minor problem requiring no action,0,2017-04-01,6.0.7.1,660
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),2,Mild problem but definitely present,0,2017-04-01,4.1,431
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),2,Mild problem but definitely present,0,2017-04-01,5.0,434
1052981000000104,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 3 score - problem drinking or drug use,2,Mild problem but definitely present,0,2017-04-01,6.0.7.1,661
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),3,Moderately severe problem,0,2017-04-01,4.1,432
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),3,Moderately severe problem,0,2017-04-01,5.0,435
1052981000000104,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 3 score - problem drinking or drug use,3,Moderately severe problem,0,2017-04-01,6.0.7.1,662
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),4,Severe to very severe problem,0,2017-04-01,4.1,433
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),4,Severe to very severe problem,0,2017-04-01,5.0,436
1052981000000104,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 3 score - problem drinking or drug use,4,Severe to very severe problem,0,2017-04-01,6.0.7.1,663
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),9,Unknown,0,2017-04-01,4.1,434
1052981000000104,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 3 score - problem drinking or drug use (observable entity),9,Unknown,0,2017-04-01,5.0,437
1052981000000104,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 3 score - problem drinking or drug use,9,Unknown,0,2017-04-01,6.0.7.1,664
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),0,No problem,0,2017-04-01,4.1,435
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),0,No problem,0,2017-04-01,5.0,438
1052991000000102,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 4 score - cognitive problems,0,No problem,0,2017-04-01,6.0.7.1,665
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),1,Minor problem requiring no action,0,2017-04-01,4.1,436
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),1,Minor problem requiring no action,0,2017-04-01,5.0,439
1052991000000102,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 4 score - cognitive problems,1,Minor problem requiring no action,0,2017-04-01,6.0.7.1,666
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),2,Mild problem but definitely present,0,2017-04-01,4.1,437
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),2,Mild problem but definitely present,0,2017-04-01,5.0,440
1052991000000102,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 4 score - cognitive problems,2,Mild problem but definitely present,0,2017-04-01,6.0.7.1,667
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),3,Moderately severe problem,0,2017-04-01,4.1,438
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),3,Moderately severe problem,0,2017-04-01,5.0,441
1052991000000102,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 4 score - cognitive problems,3,Moderately severe problem,0,2017-04-01,6.0.7.1,668
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),4,Severe to very severe problem,0,2017-04-01,4.1,439
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),4,Severe to very severe problem,0,2017-04-01,5.0,442
1052991000000102,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 4 score - cognitive problems,4,Severe to very severe problem,0,2017-04-01,6.0.7.1,669
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),9,Unknown,0,2017-04-01,4.1,440
1052991000000102,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 4 score - cognitive problems (observable entity),9,Unknown,0,2017-04-01,5.0,443
1052991000000102,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 4 score - cognitive problems,9,Unknown,0,2017-04-01,6.0.7.1,670
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),0,No problem,0,2017-04-01,4.1,441
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),0,No problem,0,2017-04-01,5.0,444
1053001000000103,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 5 score - physical illness or disability problems,0,No problem,0,2017-04-01,6.0.7.1,671
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),1,Minor problem requiring no action,0,2017-04-01,4.1,442
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),1,Minor problem requiring no action,0,2017-04-01,5.0,445
1053001000000103,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 5 score - physical illness or disability problems,1,Minor problem requiring no action,0,2017-04-01,6.0.7.1,672
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),2,Mild problem but definitely present,0,2017-04-01,4.1,443
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),2,Mild problem but definitely present,0,2017-04-01,5.0,446
1053001000000103,HoNOS-ABI,HoNOS-ABI (Health of the Nation Outcome Scales for Acquired Brain Injury) rating scale 5 score - physical illness or disability problems,2,Mild problem but definitely present,0,2017-04-01,6.0.7.1,673
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),3,Moderately severe problem,0,2017-04-01,4.1,444
1053001000000103,HoNOS-ABI,Health of the Nation Outcome Scales for Acquired Brain Injury rating scale 5 score - physical illness or disability problems (observable entity),3,Moderately severe problem,0,2017-04-01,5.0,447
